device_id,timestamp,H2S,NH3,ph_value,aerator_status,rs485_temperature,ambient_temperature,level,pressure,altitude,temperature
ESP32_2E57D0,2025-04-13T22:18:00,316.03,0.02691,449.37,OFF,23.52,22.29,-0.02566,764.8313,2318.243,22.88
ESP32_2E57D0,2025-04-13T23:18:00,332.36,0.02637,441.84,OFF,21.56,21.0,-0.02503,764.7715,2329.003,21.56
ESP32_2E57D0,2025-04-14T00:18:00,323.2,0.02656,434.61,ON,20.34,20.11,-0.02611,766.0107,2312.476,19.98
ESP32_2E57D0,2025-04-14T01:18:00,342.96,0.02617,441.05,ON,20.2,18.52,-0.02677,764.5659,2314.844,19.42
ESP32_2E57D0,2025-04-14T02:18:00,299.75,0.02676,434.61,ON,19.35,18.19,-0.02675,762.9894,2314.449,18.58
ESP32_2E57D0,2025-04-14T03:18:00,359.3,0.02678,432.01,OFF,18.94,18.02,-0.02556,764.4191,2303.427,17.8
ESP32_2E57D0,2025-04-14T04:18:00,339.97,0.02638,448.78,OFF,18.28,16.91,-0.0251,764.1072,2323.526,17.81
ESP32_2E57D0,2025-04-14T05:18:00,342.72,0.02625,449.61,OFF,19.53,17.36,-0.02511,764.288,2304.109,18.17
ESP32_2E57D0,2025-04-14T06:18:00,338.16,0.02644,423.41,ON,19.54,18.52,-0.02521,763.2674,2312.641,18.69
ESP32_2E57D0,2025-04-14T07:18:00,306.91,0.02682,435.07,ON,18.87,17.58,-0.02547,764.4235,2323.433,18.11
ESP32_2E57D0,2025-04-14T08:18:00,333.45,0.02699,430.14,ON,19.7,19.05,-0.02679,766.5664,2302.764,18.75
ESP32_2E57D0,2025-04-14T09:18:00,359.2,0.02673,425.56,OFF,21.68,20.52,-0.02584,762.5762,2308.348,21.22
ESP32_2E57D0,2025-04-14T10:18:00,308.05,0.02694,447.71,OFF,24.86,23.88,-0.02574,763.3554,2316.664,24.15
ESP32_2E57D0,2025-04-14T11:18:00,314.53,0.02679,447.9,OFF,29.2,28.08,-0.02639,765.7969,2311.45,28.55
ESP32_2E57D0,2025-04-14T12:18:00,317.59,0.02644,435.04,ON,32.88,30.92,-0.02556,763.541,2323.608,31.64
ESP32_2E57D0,2025-04-14T13:18:00,344.37,0.02661,441.99,ON,35.07,34.39,-0.02654,765.9635,2324.586,34.62
ESP32_2E57D0,2025-04-14T14:18:00,307.56,0.02638,432.89,ON,36.58,35.32,-0.02681,763.8573,2312.254,36.25
ESP32_2E57D0,2025-04-14T15:18:00,338.57,0.0268,449.17,OFF,37.52,36.47,-0.02656,764.8592,2323.037,36.66
ESP32_2E57D0,2025-04-14T16:18:00,299.63,0.02691,442.9,OFF,34.74,33.82,-0.02628,766.8274,2317.677,34.14
ESP32_2E57D0,2025-04-14T17:18:00,303.64,0.0264,425.01,OFF,35.39,33.33,-0.02554,764.7634,2322.112,34.75
ESP32_2E57D0,2025-04-14T18:18:00,314.51,0.02612,428.21,ON,33.86,32.35,-0.0258,762.3176,2324.398,33.22
ESP32_2E57D0,2025-04-14T19:18:00,307.61,0.0263,425.08,ON,32.57,31.05,-0.0263,764.9215,2303.392,31.4
ESP32_2E57D0,2025-04-14T20:18:00,326.31,0.02621,446.4,ON,28.69,28.16,-0.02578,764.3131,2326.781,28.57
ESP32_2E57D0,2025-04-14T21:18:00,345.99,0.02655,451.27,OFF,27.15,25.91,-0.02565,765.2364,2321.636,26.81
ESP32_2E57D0,2025-04-14T22:18:00,307.34,0.02675,426.31,OFF,24.9,24.06,-0.02534,762.6985,2317.149,24.6
ESP32_2E57D0,2025-04-14T23:18:00,341.97,0.02667,433.63,OFF,24.13,22.42,-0.02517,765.389,2310.597,23.18
ESP32_2E57D0,2025-04-15T00:18:00,355.73,0.02685,439.14,ON,22.57,21.99,-0.02514,764.2164,2317.308,21.85
ESP32_2E57D0,2025-04-15T01:18:00,356.49,0.02682,423.38,ON,21.54,20.63,-0.02601,764.2177,2310.23,21.02
ESP32_2E57D0,2025-04-15T02:18:00,351.66,0.0261,438.48,ON,20.82,19.33,-0.02601,764.4701,2330.346,20.34
ESP32_2E57D0,2025-04-15T03:18:00,318.14,0.02609,447.52,OFF,20.0,18.89,-0.02598,764.2759,2332.131,19.34
ESP32_2E57D0,2025-04-15T04:18:00,302.16,0.02641,426.62,OFF,19.92,19.13,-0.0264,766.1263,2330.598,19.7
ESP32_2E57D0,2025-04-15T05:18:00,300.63,0.02652,439.12,OFF,18.64,17.81,-0.02679,764.0329,2322.511,18.0
ESP32_2E57D0,2025-04-15T06:18:00,351.2,0.02638,430.76,ON,18.49,17.2,-0.02619,765.6716,2307.274,17.83
ESP32_2E57D0,2025-04-15T07:18:00,334.74,0.0261,443.76,ON,17.52,16.22,-0.02688,762.7997,2308.074,16.81
ESP32_2E57D0,2025-04-15T08:18:00,363.95,0.02695,425.35,ON,19.83,18.78,-0.02612,766.2484,2302.485,19.32
ESP32_2E57D0,2025-04-15T09:18:00,349.2,0.02644,435.78,OFF,25.32,23.66,-0.02581,762.3394,2330.862,24.38
ESP32_2E57D0,2025-04-15T10:18:00,343.58,0.02658,433.28,OFF,30.98,29.86,-0.02504,764.784,2318.908,30.71
ESP32_2E57D0,2025-04-15T11:18:00,309.49,0.02638,432.19,OFF,35.44,33.72,-0.02674,762.2727,2308.256,34.76
ESP32_2E57D0,2025-04-15T12:18:00,307.03,0.02651,427.77,ON,36.49,36.03,-0.02557,765.438,2309.296,36.18
ESP32_2E57D0,2025-04-15T13:18:00,308.71,0.02642,428.94,ON,37.79,36.76,-0.02544,762.2912,2314.483,37.32
ESP32_2E57D0,2025-04-15T14:18:00,362.18,0.02634,451.95,ON,38.83,37.18,-0.02569,762.5445,2331.64,38.13
ESP32_2E57D0,2025-04-15T15:18:00,347.24,0.02657,452.83,OFF,38.81,37.83,-0.0256,764.6269,2314.953,38.27
ESP32_2E57D0,2025-04-15T16:18:00,331.54,0.02616,444.95,OFF,38.56,36.32,-0.02607,763.9841,2331.54,37.75
ESP32_2E57D0,2025-04-15T17:18:00,344.08,0.0262,449.01,OFF,37.21,36.49,-0.02672,764.9883,2331.683,36.39
ESP32_2E57D0,2025-04-15T18:18:00,321.4,0.02699,432.12,ON,34.93,33.97,-0.02646,764.9813,2332.988,34.51
ESP32_2E57D0,2025-04-15T19:18:00,340.71,0.0267,427.5,ON,32.66,31.55,-0.02646,766.5259,2330.144,32.63
ESP32_2E57D0,2025-04-15T20:18:00,326.31,0.0268,437.27,ON,29.98,29.2,-0.02548,764.587,2305.34,29.31
ESP32_2E57D0,2025-04-15T21:18:00,351.39,0.02622,445.31,OFF,28.18,26.86,-0.02628,764.8715,2303.38,27.45
ESP32_2E57D0,2025-04-15T22:18:00,302.41,0.02659,436.83,OFF,26.88,25.92,-0.02636,766.1721,2320.975,27.0
ESP32_2E57D0,2025-04-15T23:18:00,363.25,0.02628,443.37,OFF,27.17,25.29,-0.02529,762.2015,2308.115,26.13
ESP32_2E57D0,2025-04-16T00:18:00,353.72,0.02699,431.32,ON,24.9,23.73,-0.02665,765.3975,2322.126,24.33
ESP32_2E57D0,2025-04-16T01:18:00,338.55,0.0265,426.52,ON,24.36,23.18,-0.0266,766.3747,2305.24,23.74
ESP32_2E57D0,2025-04-16T02:18:00,342.8,0.02689,432.19,ON,23.58,21.91,-0.02602,763.781,2314.504,22.72
ESP32_2E57D0,2025-04-16T03:18:00,355.67,0.02676,451.46,OFF,22.32,21.64,-0.02611,765.4009,2319.252,21.82
ESP32_2E57D0,2025-04-16T04:18:00,300.53,0.02669,449.23,OFF,22.09,21.7,-0.02561,762.6367,2310.518,21.63
ESP32_2E57D0,2025-04-16T05:18:00,349.8,0.02613,436.11,OFF,20.98,19.1,-0.02542,764.2458,2315.041,20.24
ESP32_2E57D0,2025-04-16T06:18:00,340.6,0.02648,426.85,ON,20.45,19.7,-0.02567,764.9341,2309.285,19.85
ESP32_2E57D0,2025-04-16T07:18:00,330.82,0.02683,424.7,ON,20.44,19.63,-0.0254,764.2393,2307.465,20.0
ESP32_2E57D0,2025-04-16T08:18:00,350.34,0.02694,426.69,ON,22.03,20.58,-0.02619,766.1186,2315.279,21.25
ESP32_2E57D0,2025-04-16T09:18:00,306.34,0.0266,452.32,OFF,26.63,25.54,-0.02652,764.0386,2325.572,25.42
ESP32_2E57D0,2025-04-16T10:18:00,331.64,0.02635,438.17,OFF,30.43,29.83,-0.02575,764.2559,2311.39,29.79
ESP32_2E57D0,2025-04-16T11:18:00,302.09,0.02654,425.0,OFF,34.78,33.42,-0.02687,763.5201,2332.498,33.68
ESP32_2E57D0,2025-04-16T12:18:00,312.99,0.02631,428.09,ON,36.85,35.97,-0.02601,762.523,2318.494,36.7
ESP32_2E57D0,2025-04-16T13:18:00,356.24,0.0264,437.3,ON,38.55,36.82,-0.02536,762.8677,2310.66,38.44
ESP32_2E57D0,2025-04-16T14:18:00,355.96,0.02665,431.81,ON,39.94,38.8,-0.02525,765.2631,2312.249,39.06
ESP32_2E57D0,2025-04-16T15:18:00,327.61,0.02681,449.83,OFF,39.56,38.39,-0.02522,763.5037,2330.324,39.02
ESP32_2E57D0,2025-04-16T16:18:00,315.29,0.026,453.25,OFF,37.88,37.36,-0.02634,763.096,2303.611,37.61
ESP32_2E57D0,2025-04-16T17:18:00,305.42,0.02605,424.88,OFF,36.23,35.5,-0.02585,766.0331,2304.639,35.92
ESP32_2E57D0,2025-04-16T18:18:00,324.51,0.0263,444.59,ON,35.61,34.97,-0.02643,764.2965,2325.806,35.22
ESP32_2E57D0,2025-04-16T19:18:00,321.14,0.02618,425.45,ON,34.35,32.7,-0.02648,763.5115,2311.55,33.11
ESP32_2E57D0,2025-04-16T20:18:00,300.77,0.02677,429.27,ON,30.34,29.45,-0.02568,763.2496,2326.692,30.17
ESP32_2E57D0,2025-04-16T21:18:00,353.92,0.02686,451.32,OFF,28.18,26.88,-0.02502,766.8408,2332.704,27.41
ESP32_2E57D0,2025-04-16T22:18:00,363.58,0.02633,433.85,OFF,24.99,23.17,-0.02534,766.6183,2310.605,24.12
ESP32_2E57D0,2025-04-16T23:18:00,355.06,0.02683,438.76,OFF,24.15,23.44,-0.02604,765.0601,2323.21,24.09
ESP32_2E57D0,2025-04-17T00:18:00,304.3,0.0267,423.18,ON,23.64,21.77,-0.02508,763.5604,2322.671,22.83
ESP32_2E57D0,2025-04-17T01:18:00,341.29,0.02691,437.83,ON,21.65,21.05,-0.02531,763.0335,2322.301,21.2
ESP32_2E57D0,2025-04-17T02:18:00,337.23,0.02681,443.39,ON,21.24,19.69,-0.02502,763.0749,2305.732,20.28
ESP32_2E57D0,2025-04-17T03:18:00,303.7,0.02641,447.21,OFF,20.36,19.86,-0.02625,764.9569,2306.856,19.72
ESP32_2E57D0,2025-04-17T04:18:00,313.87,0.02619,428.02,OFF,20.35,18.45,-0.02536,765.6086,2304.415,19.36
ESP32_2E57D0,2025-04-17T05:18:00,317.99,0.02696,426.91,OFF,20.71,19.17,-0.02519,762.888,2304.527,19.94
ESP32_2E57D0,2025-04-17T06:18:00,320.46,0.02647,431.24,ON,18.4,17.18,-0.02613,763.9116,2323.172,17.68
ESP32_2E57D0,2025-04-17T07:18:00,319.32,0.02602,426.84,ON,18.24,17.03,-0.02505,766.8208,2325.56,17.31
ESP32_2E57D0,2025-04-17T08:18:00,355.12,0.02663,450.03,ON,20.16,19.26,-0.02639,765.1867,2317.954,19.14
ESP32_2E57D0,2025-04-17T09:18:00,310.23,0.02691,435.8,OFF,24.57,23.48,-0.02531,766.2658,2329.551,23.92
ESP32_2E57D0,2025-04-17T10:18:00,348.55,0.02646,443.04,OFF,28.53,27.36,-0.02581,764.3918,2329.297,28.05
ESP32_2E57D0,2025-04-17T11:18:00,319.65,0.0267,442.97,OFF,31.96,30.29,-0.02536,764.6528,2316.208,31.52
ESP32_2E57D0,2025-04-17T12:18:00,338.99,0.02609,450.22,ON,34.88,33.23,-0.02655,762.029,2326.192,33.54
ESP32_2E57D0,2025-04-17T13:18:00,312.3,0.02648,436.42,ON,36.46,35.26,-0.02653,765.1031,2329.518,35.88
ESP32_2E57D0,2025-04-17T14:18:00,362.87,0.02645,440.97,ON,38.12,36.41,-0.02567,764.0781,2328.203,37.18
ESP32_2E57D0,2025-04-17T15:18:00,299.49,0.02608,449.26,OFF,38.41,36.66,-0.02618,763.9571,2305.067,37.06
ESP32_2E57D0,2025-04-17T16:18:00,324.22,0.02699,445.81,OFF,37.43,36.88,-0.02559,763.3966,2331.744,37.15
ESP32_2E57D0,2025-04-17T17:18:00,312.57,0.02685,440.74,OFF,36.53,35.37,-0.02514,765.3775,2314.019,36.01
ESP32_2E57D0,2025-04-17T18:18:00,318.27,0.02674,437.13,ON,34.67,33.19,-0.0255,765.829,2326.8,34.02
ESP32_2E57D0,2025-04-17T19:18:00,350.89,0.02649,424.06,ON,32.45,30.71,-0.02572,766.4413,2331.911,31.75
ESP32_2E57D0,2025-04-17T20:18:00,366.43,0.02605,438.56,ON,29.4,29.0,-0.02642,765.4718,2309.507,28.8
ESP32_2E57D0,2025-04-17T21:18:00,354.96,0.02674,453.57,OFF,27.76,26.28,-0.02682,763.9658,2314.493,26.71
ESP32_2E57D0,2025-04-17T22:18:00,326.59,0.02673,423.14,OFF,26.15,24.32,-0.02674,765.9083,2331.111,25.13
ESP32_2E57D0,2025-04-17T23:18:00,359.55,0.02627,450.07,OFF,25.31,24.06,-0.02588,765.8403,2309.284,24.31
ESP32_2E57D0,2025-04-18T00:18:00,345.69,0.02613,448.1,ON,24.38,23.53,-0.02533,766.3845,2312.263,23.91
ESP32_2E57D0,2025-04-18T01:18:00,306.31,0.02608,429.62,ON,22.74,21.57,-0.02615,762.8137,2311.148,21.99
ESP32_2E57D0,2025-04-18T02:18:00,310.4,0.02655,452.15,ON,21.77,20.44,-0.02659,764.5101,2303.011,21.66
ESP32_2E57D0,2025-04-18T03:18:00,338.46,0.02637,451.46,OFF,21.04,19.57,-0.02567,762.6217,2332.617,19.89
ESP32_2E57D0,2025-04-18T04:18:00,360.27,0.02632,429.29,OFF,19.71,18.7,-0.0261,763.4121,2332.14,19.01
ESP32_2E57D0,2025-04-18T05:18:00,358.13,0.02697,427.4,OFF,18.24,17.17,-0.02633,765.3946,2309.11,17.88
ESP32_2E57D0,2025-04-18T06:18:00,335.33,0.02604,425.89,ON,18.63,18.45,-0.02637,765.0962,2308.111,18.17
ESP32_2E57D0,2025-04-18T07:18:00,343.41,0.02624,438.41,ON,18.18,17.75,-0.02572,765.5741,2329.209,18.02
ESP32_2E57D0,2025-04-18T08:18:00,312.0,0.02642,443.75,ON,20.25,20.02,-0.02531,762.188,2307.538,20.46
ESP32_2E57D0,2025-04-18T09:18:00,336.26,0.02646,426.54,OFF,24.46,23.51,-0.02699,763.9117,2328.831,23.45
ESP32_2E57D0,2025-04-18T10:18:00,318.65,0.02656,448.69,OFF,26.77,25.74,-0.02521,763.77,2303.459,26.45
ESP32_2E57D0,2025-04-18T11:18:00,347.7,0.02671,451.7,OFF,29.75,28.17,-0.02588,766.4709,2310.557,28.83
ESP32_2E57D0,2025-04-18T12:18:00,330.77,0.02606,427.45,ON,30.76,29.5,-0.02579,762.8116,2311.942,29.88
ESP32_2E57D0,2025-04-18T13:18:00,352.68,0.02635,435.02,ON,31.79,30.48,-0.02566,766.8213,2324.287,30.96
ESP32_2E57D0,2025-04-18T14:18:00,364.87,0.02663,443.14,ON,31.76,30.94,-0.02589,763.3048,2307.81,31.46
ESP32_2E57D0,2025-04-18T15:18:00,352.67,0.02642,441.4,OFF,31.58,30.83,-0.02696,763.1935,2316.89,31.28
ESP32_2E57D0,2025-04-18T16:18:00,339.73,0.0263,451.41,OFF,30.95,29.71,-0.02601,765.2493,2307.381,29.87
ESP32_2E57D0,2025-04-18T17:18:00,331.67,0.02662,443.39,OFF,29.21,27.88,-0.02533,764.9033,2321.739,28.89
ESP32_2E57D0,2025-04-18T18:18:00,362.62,0.02603,447.27,ON,28.68,27.28,-0.02539,764.541,2317.459,27.82
ESP32_2E57D0,2025-04-18T19:18:00,304.82,0.02672,431.8,ON,27.04,26.17,-0.02557,766.9155,2315.939,26.42
ESP32_2E57D0,2025-04-18T20:18:00,331.97,0.02611,441.33,ON,25.86,24.48,-0.02633,765.0159,2326.568,24.88
ESP32_2E57D0,2025-04-18T21:18:00,354.7,0.02602,447.49,OFF,24.55,23.78,-0.02608,763.7036,2311.779,24.08
ESP32_2E57D0,2025-04-18T22:18:00,327.96,0.02675,444.48,OFF,24.34,23.06,-0.02534,763.3794,2316.594,22.78
ESP32_2E57D0,2025-04-18T23:18:00,330.94,0.02659,440.21,OFF,22.96,21.52,-0.02693,764.4794,2316.892,21.96
ESP32_2E57D0,2025-04-19T00:18:00,355.01,0.02621,452.25,ON,21.35,19.92,-0.02678,762.9501,2313.945,21.04
ESP32_2E57D0,2025-04-19T01:18:00,328.62,0.0267,436.59,ON,20.32,18.8,-0.02671,763.8429,2320.491,19.4
ESP32_2E57D0,2025-04-19T02:18:00,339.09,0.02625,448.04,ON,18.94,17.56,-0.02533,766.6,2312.84,17.98
ESP32_2E57D0,2025-04-19T03:18:00,348.49,0.02655,449.46,OFF,17.56,16.75,-0.02536,763.4645,2313.614,17.24
ESP32_2E57D0,2025-04-19T04:18:00,318.34,0.02648,448.75,OFF,16.9,15.44,-0.02684,764.8037,2313.367,15.9
ESP32_2E57D0,2025-04-19T05:18:00,322.35,0.02652,426.48,OFF,15.57,14.83,-0.02678,762.7604,2305.503,14.65
ESP32_2E57D0,2025-04-19T06:18:00,309.93,0.02635,440.0,ON,15.07,13.76,-0.02555,766.641,2312.259,14.44
ESP32_2E57D0,2025-04-19T07:18:00,310.34,0.0263,452.31,ON,14.56,13.41,-0.02575,764.2544,2324.485,14.11
ESP32_2E57D0,2025-04-19T08:18:00,326.03,0.02668,425.72,ON,18.82,16.83,-0.02512,763.4398,2308.083,17.75
ESP32_2E57D0,2025-04-19T09:18:00,366.46,0.02665,446.06,OFF,21.24,19.85,-0.02658,763.9302,2322.12,21.19
ESP32_2E57D0,2025-04-19T10:18:00,301.36,0.02612,431.76,OFF,25.34,23.95,-0.02628,763.151,2317.827,24.72
ESP32_2E57D0,2025-04-19T11:18:00,333.48,0.02684,438.41,OFF,28.86,27.69,-0.02528,765.913,2332.637,28.07
ESP32_2E57D0,2025-04-19T12:18:00,344.53,0.02661,431.9,ON,30.67,29.57,-0.02598,762.2697,2316.017,30.26
ESP32_2E57D0,2025-04-19T13:18:00,336.15,0.0261,432.28,ON,32.77,30.85,-0.02608,765.209,2314.282,31.5
ESP32_2E57D0,2025-04-19T14:18:00,340.86,0.02631,426.36,ON,33.46,32.44,-0.02606,763.632,2320.308,32.53
ESP32_2E57D0,2025-04-19T15:18:00,324.19,0.02684,424.76,OFF,32.97,31.7,-0.02651,762.559,2328.312,32.39
ESP32_2E57D0,2025-04-19T16:18:00,339.75,0.02668,451.06,OFF,31.86,31.33,-0.02667,766.1608,2306.601,31.57
ESP32_2E57D0,2025-04-19T17:18:00,319.42,0.02607,445.35,OFF,31.22,30.2,-0.02544,764.8124,2307.728,31.19
ESP32_2E57D0,2025-04-19T18:18:00,320.38,0.02608,444.95,ON,30.03,28.67,-0.02547,763.2661,2322.082,29.01
ESP32_2E57D0,2025-04-19T19:18:00,333.5,0.02655,447.8,ON,27.29,26.68,-0.02597,764.617,2318.111,26.83
ESP32_2E57D0,2025-04-19T20:18:00,351.84,0.02617,433.43,ON,24.65,23.4,-0.02618,764.1755,2303.222,23.84
ESP32_2E57D0,2025-04-19T21:18:00,353.93,0.02612,452.92,OFF,22.61,21.22,-0.02539,763.6049,2315.509,22.0
ESP32_2E57D0,2025-04-19T22:18:00,365.03,0.02687,427.39,OFF,21.36,20.01,-0.02536,766.5555,2319.924,20.01
ESP32_2E57D0,2025-04-19T23:18:00,352.56,0.0265,451.66,OFF,19.41,18.27,-0.02654,766.8036,2331.529,18.58
ESP32_2E57D0,2025-04-20T00:18:00,310.43,0.02658,423.91,ON,18.51,17.11,-0.02649,765.1593,2315.48,17.69
ESP32_2E57D0,2025-04-20T01:18:00,316.56,0.02604,437.25,ON,17.04,16.39,-0.02518,765.1803,2303.41,16.43
ESP32_2E57D0,2025-04-20T02:18:00,322.66,0.02691,447.96,ON,16.51,15.13,-0.02674,763.0176,2308.943,15.77
ESP32_2E57D0,2025-04-20T03:18:00,327.46,0.02619,452.03,OFF,16.03,14.19,-0.02562,762.3666,2305.102,15.75
ESP32_2E57D0,2025-04-20T04:18:00,339.68,0.02632,423.38,OFF,15.69,14.58,-0.02608,764.1025,2304.986,14.43
